,question,answer,img_id,type
7177,gấu bông cầm bao nhiêu hộp bánh pizza,ba,34183,1
7178,bạc và rỉ sét ngồi cạnh lối băng qua đường,vòi,492163,0
7179,con mèo ngồi ở đâu,cái túi,207740,3
7180,màu của bông hoa là gì,màu tía,87123,2
7181,những gì đang bay trên bãi biển sỏi khi mọi người tụ tập trên bờ,diều,535307,0
7182,thú nhồi bông ở đâu,vali,180713,3
7183,có bao nhiêu người trên một cánh đồng cỏ với một con diều,bốn,553894,1
7184,hoa bên cạnh một đồng hồ đỗ xe ở đâu,lọ cắm hoa,459879,3
7185,có bao nhiêu hình ảnh món ăn với thức ăn trong đó,bốn,200978,1
7186,có bao nhiêu đường dừng biển báo trong một thành phố lớn,bốn,368302,1
7187,nhóm bò đi bộ ở đâu,đường phố,21206,3
7188,gương và một số cành cây trên tủ quần áo ở đâu,lọ cắm hoa,449693,3
7189,máy bay bay gì,bầu trời,443450,0
7190,cái gì đang nằm xuống đeo một chiếc cà vạt bạc ở cổ,con mèo,337180,0
7191,những gì bên cạnh một tòa nhà nhỏ,đồng hồ,445638,0
7192,người đàn ông chuẩn bị pizza ở đâu,lò vi sóng,233877,3
7193,màu của áo là gì,màu trắng,264511,2
7194,có bao nhiêu người đang nấu ăn trong xe tải thực phẩm với cửa mở,hai,475754,1
7195,màu của xe tải là gì,màu xanh dương,50256,2
7196,màu của cỏ là gì,màu xám,147276,2
7197,cái gì đang ngồi trên ghế trắng,con chim,362023,0
7198,màu sắc của trang phục là gì,màu đỏ,274116,2
7199,những gì đầy với con chó nóng và một mảnh dưa,thùng chứa,430533,0
7200,người đàn ông cưỡi những gì xuống một con đường trước một chiếc xe màu đỏ,ván trượt,476119,0
7201,cặp chó nhìn qua một tấm kính bị cấm là gì,cửa,335099,0
7202,"cái gì được sơn màu vàng, xanh lam và xám",tàu hỏa,560675,0
7203,người đàn ông đang thích gì,sandwich,578330,0
7204,có bao nhiêu người cắt miếng bánh trắng với quả mọng đỏ,ba,292464,1
7205,màu sắc của người an ủi là gì,màu trắng,19146,2
7206,có bao nhiêu con voi đang gặm cỏ trên đồng cỏ xanh tươi dưới những đám mây đen,ba,84495,1
7207,những gì bên cạnh con hươu cao cổ,hươu cao cổ,558741,0
7208,có bao nhiêu người đứng bên cạnh lò sưởi của một phòng khách lớn,bốn,575733,1
7209,màu của con chim là gì,màu vàng,74828,2
7210,bánh mì sandwich nằm ở đâu,dĩa,52096,3
7211,màu của dĩa nhựa là gì,màu đỏ,184536,2
7212,người đàn ông đang thể hiện điều gì,cà vạt,460683,0
7213,những gì chứa đầy chuối và nước sốt nâu,chảo,380951,0
7214,màu của dấu hiệu là gì,màu đỏ,107362,2
7215,những gì được chất đống những lát cam trong khi một bó chuối ngồi cạnh nó,đĩa ăn,335810,0
7216,có bao nhiêu người đang ngồi trên chiếc ghế dài trước bức tranh,bốn,544294,1
7217,cái muỗng ở đâu,cái lọ,559682,3
7218,gấu nhồi nhỏ nằm ở đâu,giường,204345,3
7219,nhiều người hâm mộ đang xem một trận bóng chày ở đâu,sân vận động,511786,3
7220,cô bé đang chuẩn bị thức ăn ở đâu,phòng bếp,148810,3
7221,cái gì đang ngồi bên một chiếc lá,con chim,466531,0
7222,nhóm lính cứu hỏa đã đặt nón xuống ở đâu,đường phố,236486,3
7223,bao nhiêu người trượt tuyết và nhảy xuống đồi,bốn,111873,1
7224,màu của bầu trời là gì,màu xanh dương,445515,2
7225,bia được rót vào đâu,bát,500871,3
7226,màu của nước ép là gì,màu cam,569567,2
7227,có bao nhiêu chàng trai nhìn vào rất nhiều xe đạp. cái gì,hai,507690,1
7228,có bao nhiêu đường biển báo trước cây,một,25885,1
7229,những gì đỗ trong đồng cỏ,xe buýt,479556,0
7230,màu của ghế là gì,màu xanh dương,456678,2
7231,màu sắc của bông hoa là gì,màu trắng,443315,2
7232,màu của xe tải là gì,màu trắng,457904,2
7233,có bao nhiêu hàng với các loại bánh rán khác nhau,ba,191283,1
7234,hai đứa trẻ đã đánh răng ở đâu,phòng tắm,339597,3
7235,có bao nhiêu người đang thưởng thức bữa ăn cùng nhau tại một nhà hàng,sáu,62743,1
7236,những gì nằm trên chiếc giường nhỏ,chuột,577077,0
7237,người phụ nữ mỉm cười đang ở đâu,phòng,57995,3
7238,những gì được bao phủ trong các giấy tờ với nam châm,tủ đá,531086,0
7239,những hàng cây với những ngọn núi lớn trong nền,đường bộ,348475,0
7240,người tóc đỏ ăn gì,chuối,515158,0
7241,toàn cảnh một số nhà vệ sinh thẳng đứng nằm ở đâu,nhà vệ sinh,104015,3
7242,màu của bánh rán là gì,màu tía,437196,2
7243,những gì đặt trên bàn gỗ,máy vi tính,489645,0
7244,giường lớn được đặt ở đâu,phòng,57859,3
7245,hàng ghế nệm mới đang ở đâu,cửa hàng,498809,3
7246,nhóm người chuẩn bị thức ăn ở đâu,phòng bếp,212633,3
7247,màu của cái dĩa  là gì,màu trắng,405523,2
7248,cái gì được đặt trên đĩa với một cái bánh quy giòn,cam,574796,0
7249,mọi người duyệt và thư giãn ở đâu,cửa hàng,284144,3
7250,một con voi xoăn trong một khu vực có rào chắn,thân cây,392905,0
7251,màu của con mèo là gì,màu xám,577884,2
7252,màu của dấu hiệu là gì,màu trắng,77569,2
7253,những gì bị treo trên móc thực vật bởi một sợi dài màu xám ngọc trai,gấu,473942,0
7254,một mình trong cây bút là gì,con voi,431165,0
7255,những gì đang nằm trên một chiếc giường chưa được đánh hoa,con mèo,499486,0
7256,những gì nhìn vào gương trong khi hình ảnh của nó đang được chụp,con mèo,490639,0
7257,một con mèo cam ngồi ở đâu,cái ghế,178178,3
7258,người đàn ông đang ở đâu,gian hàng,526089,3
7259,có bao nhiêu đứa trẻ đang ngồi trên một chiếc ghế dài gần cây,ba,440045,1
7260,những gì cát và ô dù cam và ngày nắng,nhiều cái ghế,350000,0
7261,có bao nhiêu con hươu cao cổ đi xung quanh bên cạnh những cọc gỗ lớn,bốn,4319,1
7262,một người đang cầm trên tay bao nhiêu điện thoại thông minh,hai,316583,1
7263,nhóm đàn ông đang làm gì ở đâu,máy xay,182367,3
7264,hoa màu tím và vàng ngồi ở đâu,lọ cắm hoa,325799,3
7265,những gì đang ngồi trên đỉnh của một con đường,máy bay,575198,0
7266,những gì nằm trong hồ bên dưới núi,con thuyền,427649,0
7267,con chó nâu đang ngồi trên đùi của con chó cái tai gì,nón,356544,0
7268,một con mèo trưởng thành nằm xuống đâu,vali,92801,3
7269,cậu bé nhặt bàn chải đánh răng ở đâu,cửa hàng,389464,3
7270,cái gì đang đỗ trước một người xem tháp nhìn ra nước,xe máy,432309,0
7271,"những gì đứng ở xa, nó có đồng hồ trên đó",tòa tháp,458918,0
7272,cái gì đang đối mặt với nhau,con voi,530407,0
7273,màu của máy rửa chén là gì,màu đen,378461,2
7274,những bông hoa ngồi ở phía trước một cửa sổ kín ở đâu,hộp,343484,3
7275,cái gì có một ống tắm vòi sen kết hợp với một sàn gốm trắng,phòng tắm,581863,0
7276,màu của đồng hồ là gì,màu tía,101675,2
7277,đồ nội thất gồm sàn và tường gỗ ở đâu,phòng ngủ,155869,3
7278,những gì đậu trên máng xối nhà,con chim,464248,0
7279,màu của bầu trời là gì,màu xanh dương,507854,2
7280,đầu và cổ của cái gì nhô ra khỏi cây cọ và cái cây,hươu cao cổ,504414,0
7281,đây là một cô gái giữ những gì với những người khác,diều,521071,0
7282,người phụ nữ bận rộn đang chuẩn bị một bữa ăn ở đâu,phòng bếp,384907,3
7283,những gì đang đứng gần cỏ cao,ngựa vằn,546011,0
7284,cái gì đang ngồi trên cổ người phụ nữ,gấu,354559,0
7285,những gì đỗ bên cạnh nhau trên đường ray,xe lửa,572426,0
7286,cái gì dừng ở trạm xe buýt phủ đầy tuyết,xe buýt,361073,0
7287,có bao nhiêu người đứng cạnh nhau và mỉm cười khi mặc áo vét đen,bốn,477836,1
7288,những gì đang nằm trên đỉnh trên một nồi màu đen,con mèo,433075,0
7289,nhặt những gì đậu ở rất nhiều trên đường,xe tải,371054,0
7290,những gì nằm trên đường ray,động cơ,560111,0
7291,màu của bản vẽ là gì,màu đen,285493,2
7292,màu của con chó là gì,màu nâu,426947,2
7293,có bao nhiêu người đàn ông bị bao quanh bởi một số đống chuối lớn,hai,52628,1
7294,một con cừu nâu đứng cạnh nhiều thứ gì,con cừu,451102,0
7295,những chiếc ghế nằm trên cát,bờ biển,428580,0
7296,có bao nhiêu người đứng bên bức tường xanh tươi,hai,44637,1
7297,gấu bông koala ôm gấu bông koala con ở đâu,cái ghế,239793,3
7298,con mèo xám đang ngồi ở đâu,bát,350727,3
7299,màu của vali là gì,màu xanh dương,37024,2
7300,có gì được thiết lập trên một kệ sách,máy vi tính,454388,0
7301,màu của gấu là gì,màu nâu,126607,2
7302,những gì đang đứng giữa một cánh đồng cỏ,hươu cao cổ,401820,0
7303,hai con mèo đang ở đâu,tủ đá,191156,3
7304,những gì ăn trong bát thức ăn của họ rất kịch tính,con mèo,437556,0
7305,màu của con voi là gì,màu tía,253221,2
7306,cặp vợ chồng xe tay ga đang ở đâu,tòa nhà,486595,3
7307,người chạm vào những gì,sandwich,399377,0
7308,những gì chăn thả trong cánh đồng mở,ngựa vằn,455557,0
7309,cái gì dừng lại ở đoạn đường nối dẫn đến đường cao tốc,xe ô tô,365618,0
7310,con mèo đen đang ngồi ở đâu,cái túi,501377,3
7311,hai đứa trẻ đang chơi ở đâu,gian hàng,330652,3
7312,màu của con mèo là gì,màu đen,411160,2
7313,đầu bếp mặc tạp dề ở đâu,phòng bếp,525012,3
7314,cái gì đang ngồi trên đĩa trắng,pizza,365305,0
7315,màu của chiếc giường là gì,màu trắng,302353,2
7316,trên bàn có bao nhiêu khay đựng các loại thực phẩm khác nhau và một cái lọ,bốn,503022,1
7317,con chim vàng rơi xuống đâu,tách,142941,3
7318,hai người phụ nữ ăn những gì phủ với ớt và pho mát,con chó,471785,0
7319,có bao nhiêu cô bé chơi với ván trượt trên đường dân cư,hai,471915,1
7320,người đàn ông cầm thứ bên cạnh vòi chữa cháy bị đóng băng,chiếc ô,339678,0
7321,những gì gắn vào tường bên cạnh một cột cao,xe đạp,561928,0
7322,gấu bông nằm ở đâu,cửa sổ,131509,3
7323,những gì đậu trên một chiếc cốc ai đó đang giữ với cây trong nền,con chim,437240,0
7324,màu của chiếc đĩa là gì,màu xám,566482,2
7325,màu của quá cảnh là gì,màu đỏ,16513,2
7326,những gì đang dừng để nhận hành khách trên nền tảng,tàu hỏa,448410,0
7327,có bao nhiêu chiếc máy bay đang bay theo một mô hình có tổ chức,bốn,101270,1
7328,những gì đang ngồi trong cánh đồng cỏ,máy bay,441752,0
7329,mọi người đang chụp ảnh mình ở đâu,gương,419656,3
7330,cái gì trên một chồng hộp,máy vi tính,531784,0
7331,những gì đỗ ở phía trước của một ngôi nhà,xe buýt,558539,0
7332,có bao nhiêu bản sao của bức ảnh này về cùng một trụ cứu hỏa,bốn,59108,1
7333,những gì được thiết lập với máy tính trên bàn làm việc,thư viện,509811,0
7334,cái gì đang ngồi dưới bầu trời đầy sương mù,tòa tháp,430760,0
7335,hiển thị gì hiển thị 0 phút để đi,lò vi sóng,422783,0
7336,màu của xe là gì,màu đỏ,59384,2
7337,màu của con chó là gì,màu xám,542165,2
7338,mọi người đang cưỡi trong cuộc diễu hành là gì,con ngựa,439180,0
7339,những gì đang đứng khá chặt chẽ với nhau,hươu cao cổ,460126,0
7340,nơi là một phòng khách nhỏ và thông thường,nhà ở,211107,3
7341,người phụ nữ với mái tóc ngắn tiêu thụ những gì,chuối,526940,0
7342,một thanh sô cô la nằm ở đâu,hộp,460040,3
7343,những gì đang đỗ gọn gàng trong hàng,máy bay,500718,0
7344,có bao nhiêu đường ký hiệu gỉ sét qua dấu hiệu với mũi tên đã gắn vào nó,một,570045,1
7345,những gì được trình bày trên đĩa trắng,món ăn,353830,0
7346,những ván trượt trẻ em này đang thể hiện thiết bị của họ ở đâu,đường phố,546473,3
7347,thật là gãi với cái mỏ của nó,con vịt,400994,0
7348,những gì nghiêng trên cỏ ăn,con ngựa,523681,0
7349,hai người đang chụp một bức ảnh của chính họ ở đâu,gương,235624,3
7350,bức hình ảnh của góc bồn rửa trong phòng tắm có cửa phản chiếu ở đâu,gương,126317,3
7351,màu sắc của tủ quần áo là gì,màu nâu,535448,2
7352,có bao nhiêu người đi bộ trong tuyết với cột trượt tuyết và ba lô,sáu,505455,1
7353,người đàn ông nằm ở đâu trên một chiếc ghế dài,phòng,203479,3
7354,nhà vệ sinh và chậu vệ sinh ở đâu,phòng tắm,385962,3
7355,có bao nhiêu con hươu cao cổ trong tự nhiên trên một cánh đồng cỏ,hai,163104,1
7356,màu của tháp là gì,màu nâu,49554,2
7357,người phụ nữ đang đội mũ đang ngồi ở đâu,con thuyền,393195,3
7358,gấu teddy trắng đang ở đâu,cái ghế,256285,3
7359,có bao nhiêu con chim xanh đậu trên cành trên bầu trời,ba,146887,1
7360,màu của chiếc ô là gì,màu tía,7642,2
7361,hai con cừu ở đâu với quần áo trên,chuồng,162993,3
7362,ngũ cốc ở đâu cạnh chiếc bánh rán sô cô la trên đĩa,bát,364364,3
7363,những gì đang chạy trên bãi biển,con chó,572050,0
7364,có bao nhiêu đội bóng đá đang diễn ra sau trận bóng đá,hai,567640,1
7365,cặp đôi đi qua một dòng sông là gì,con ngựa,415856,0
7366,cô ấy đang ăn gì,sandwich,565227,0
7367,những gì gắn liền với đồng hồ đậu xe khi cảnh sát viết một vé,con ngựa,386581,0
7368,có bao nhiêu chiếc máy bay trong một đội hình tam giác đang bay trên bầu trời,sáu,292639,1
